scan rate (V/s),1
E (V),I (A)
0.19,-4.54305E-09
0.185,-4.53752E-09
0.18,-4.53181E-09
0.175,-4.52585E-09
0.17,-4.51959E-09
0.165,-4.51292E-09
0.16,-4.50576E-09
0.155,-4.49798E-09
0.15,-4.48943E-09
0.145,-4.47993E-09
0.14,-4.46926E-09
0.135,-4.45717E-09
0.13,-4.44335E-09
0.125,-4.42741E-09
0.12,-4.4089E-09
0.115,-4.3873E-09
0.11,-4.36196E-09
0.105,-4.33212E-09
0.1,-4.29689E-09
0.095,-4.25521E-09
0.09,-4.20585E-09
0.085,-4.14742E-09
0.08,-4.0783E-09
0.075,-3.99669E-09
0.07,-3.90061E-09
0.065,-3.78795E-09
0.06,-3.65652E-09
0.055,-3.50416E-09
0.05,-3.32892E-09
0.045,-3.12921E-09
0.04,-2.90411E-09
0.035,-2.65359E-09
0.03,-2.37884E-09
0.025,-2.08245E-09
0.02,-1.76861E-09
0.015,-1.44302E-09
0.01,-1.11269E-09
0.005,-7.85477E-10
1.79E-16,-4.69493E-10
-0.005,-1.72389E-10
-0.01,9.93E-11
-0.015,3.4067E-10
-0.02,5.48728E-10
-0.025,7.22421E-10
-0.03,8.62437E-10
-0.035,9.70859E-10
-0.04,1.05074E-09
-0.045,1.10569E-09
-0.05,1.1395E-09
-0.055,1.15591E-09
-0.06,1.15837E-09
-0.065,1.14995E-09
-0.07,1.13329E-09
-0.075,1.1106E-09
-0.08,1.08369E-09
-0.085,1.05402E-09
-0.09,1.0227E-09
-0.095,9.90619E-10
-0.1,9.58429E-10
-0.105,9.26614E-10
-0.11,8.95519E-10
-0.115,8.65382E-10
-0.12,8.36357E-10
-0.125,8.08536E-10
-0.13,7.81965E-10
-0.135,7.56652E-10
-0.14,7.32584E-10
-0.145,7.09727E-10
-0.15,6.88037E-10
-0.155,6.67464E-10
-0.16,6.4795E-10
-0.165,6.29438E-10
-0.17,6.11871E-10
-0.175,5.9519E-10
-0.18,5.79342E-10
-0.185,5.64274E-10
-0.19,5.49934E-10
-0.195,5.36278E-10
-0.2,5.23259E-10
-0.205,5.10838E-10
-0.21,4.98976E-10
-0.215,4.87636E-10
-0.22,4.76786E-10
-0.225,4.66396E-10
-0.23,4.56436E-10
-0.235,4.46881E-10
-0.24,4.37706E-10
-0.245,4.28889E-10
-0.25,4.20408E-10
-0.255,4.12245E-10
-0.26,4.04382E-10
-0.265,3.96802E-10
-0.27,3.8949E-10
-0.275,3.82431E-10
-0.28,3.75612E-10
-0.285,3.69021E-10
-0.29,3.62646E-10
-0.295,3.56476E-10
-0.3,3.50501E-10
